geography code,Percent no qualifications 16 and over,Percent bad and very band health,Population density per km,Percent lone family household
E01008633,22.99717248,8.047585724,4505.7,3.355704698
E01008634,28.47082495,9.076042518,818.8,1.616161616
E01008635,17.70376862,7.237813885,212.2,1.479289941
E01008636,23.98945518,7.391304348,1858.8,2.161100196
E01008637,23.0703259,8.77318117,1934.3,2.790014684
E01008638,10.65197429,4.086538462,1474.1,2.933333333
E01008639,19.03470716,7.262103506,244.1,1.843971631
E01008640,16.11704598,5.435195743,270.8,2.767295597
E01008641,21.14942529,8.812260536,1807.1,3.125
E01008642,13.3072407,5.606967882,2002.2,2.462121212
E01008643,15.03221188,5.247981546,8787.2,5.182341651
E01008644,23.63203807,10.896196,1184.8,3.195739015
E01008645,14.81118195,5.175600739,3882.7,3.883495146
E01008646,20.16057092,8.200455581,1467,4.06504065
E01008647,15.91448931,5.890505891,2704.8,4.094827586
E01008648,19.01528014,7.432432432,15186.7,6.944444444
E01008649,22.01154163,8.387516255,8158.4,4.285714286
E01008650,14.36170213,4.214559387,1657.4,6.298003072
E01008651,28.17314747,8.718766614,860.8,5.263157895
E01008652,23.44064386,10.22727273,702.9,3.99408284
E01008653,24.25847458,7.922392886,3264.8,2.231668438
E01008654,18.29652997,7.363636364,9725.6,2.53164557
E01008655,21.71232877,8.319649699,6058.9,6.973058637
E01008656,21.2585034,8.661971831,5306.5,5.061728395
E01008657,13.40679522,6.170886076,11632.4,6.967213115
E01008658,28.94499549,7.79753762,4109.1,5.747126437
E01008659,19.39291737,8.111792774,7596.6,5.63583815
E01008660,15.64918315,7.046476762,2902.5,2.816901408
E01008661,26.53758542,7.84856879,3010.3,1.99809705
E01008662,22.63759086,9.052453469,136.2,1.895043732
E01008663,24.15929204,9.593023256,1732.3,3.161698284
E01008664,29.6333003,8.154859967,4342.9,2.611940299
E01008665,23.80952381,10.67729084,4675.6,1.969872538
E01008666,25.64450475,11.68199027,3151,5.31107739
E01008667,24.79674797,11.90615836,7510.9,6.666666667
E01008668,25.29610829,9.312320917,980.2,3.48468849
E01008669,24.97854077,11.19557706,2833.2,5.387931034
E01008670,26.66666667,9.594594595,6019.1,5.805515239
E01008671,24.78165939,11.27029608,3994.2,4.740061162
E01008672,24.18478261,7.300380228,3835.4,2.618657938
E01008673,9.670781893,5.035335689,3717.9,3.474903475
E01008674,10.72834646,3.70994941,298.1,2.564102564
E01008675,16.57608696,7.200647249,2665.4,2.201257862
E01008676,16.19433198,7.026563839,4093.2,2.898550725
E01008677,14.60674157,4.758250192,3868,1.826484018
E01008678,16.30769231,7.387387387,371,2.157164869
E01008679,15.99616858,7.508250825,221.9,3.401360544
E01008680,14.64019851,5.076495132,3470.7,3.351955307
E01008681,13.77593361,4.717655468,1153.9,3.13014827
E01008682,26.29834254,9.809027778,237.4,5.18134715
E01008683,19.41564562,10.03262643,5328.8,3.687943262
E01008684,26.65173572,12.01171875,6454,2.953020134
E01008685,17.06989247,6.253489671,5608.8,3.100775194
E01008686,18.27067669,5.472038485,3979.8,2.901353965
E01008687,22.71857052,7.846410684,2819.4,2.673147023
E01008688,21.20075047,8.777194299,2744.2,5.112960761
E01008689,31.18189438,13.56643357,3662.9,2.88153682
E01008690,25.09157509,8.394698085,5602.6,2.831594635
E01008691,13.39468303,3.869832894,2812.1,2.994011976
E01008692,25.80935252,9.272997033,1037.2,2.697495183
E01008693,28.91986063,7.954545455,2179.8,3.458646617
E01008694,30.3539823,10.46594982,311.8,2.699228792
E01008695,25.91599643,7.648725212,2803.5,1.412066752
E01008696,18.42870999,5.271828666,1814.4,3.082191781
E01008697,34.767642,11.39784946,686.9,4.915254237
E01008698,30.55555556,12.59622113,2074.4,4.884318766
E01008699,29.75206612,9.273903666,7335.2,1.502890173
E01008700,16.74846626,5.257784584,3285,2.527075812
E01008701,18.89469754,6.414172266,1979,2.828618968
E01008702,42.78350515,16.24891962,6380.2,4.103165299
E01008703,20.65479056,11.64915487,3433.9,2.260869565
E01008704,23.04038005,8.462055071,4245.9,4.992657856
E01008705,26.95749441,9.626168224,3313.1,2.040816327
E01008706,25.12437811,8.591065292,5686.5,3.647058824
E01008707,22.01834862,6.847133758,4726.7,3.416856492
E01008708,24.1989882,9.971711457,4938.9,2.930832356
E01008709,34.96432212,14.47925487,3314.5,3.463992707
E01008711,17.87479407,7.529089665,1530.3,4.227405248
E01008712,32.39812959,13.72440509,7422.8,3.786574871
E01008713,14.20807453,4.98687664,2573.1,2.245862884
E01008714,24.14096916,9.825468649,4383.8,3.684210526
E01008715,21.9038817,7.30797912,3421.2,4.258443465
E01008716,15.04354711,5.403556772,3629.2,3.98970399
E01008717,20.09569378,6.632653061,2769.8,3.645833333
E01008718,21.83195592,8.323765786,3495.3,4.186795491
E01008719,36.15984405,11.53198653,4001,4.719764012
E01008720,23.48214286,8.3081571,1469.7,3.099730458
E01008721,15.58846454,4.761904762,366.6,1.925254813
E01008722,15.0990099,4.717655468,4241.4,4.431314623
E01008723,9.991876523,3.230337079,2209,3.715170279
E01008724,10.553814,3.930131004,4125.9,4.667609618
E01008725,15.50126369,6.487695749,3320.9,7.051282051
E01008726,14.81481481,4.964539007,759,2.681388013
E01008727,17.84591195,6.776180698,1203.9,3.176470588
E01008728,15.07321275,4.623415362,55.2,3.269754768
E01008730,32.57514216,9.642207398,3019.4,2.523240372
E01008732,23.68919773,8.324715615,99,2.432432432
E01008733,27.23146747,12.09626346,1175.5,2.322404372
E01008734,23.25189553,6.254826255,1564,2.083333333
E01008735,22.51908397,8.68878357,4159.6,4.245283019
E01008736,33.41317365,14.37007874,4347.8,3.255208333
E01008737,25.87628866,8.883455583,6185.7,6.944444444
E01008738,30.1754386,12.01143947,7644,4.85021398
E01008739,23.3700254,7.362784471,3618.5,6.435643564
E01008740,20.09724473,5.93575419,5320.4,5
E01008741,19.94949495,6.699928724,5421.7,3.816793893
E01008742,30.22709475,7.844429796,9871,3.505843072
E01008743,31.25519534,12.07883026,4282.7,5.128205128
E01008744,21.3490099,6.562955761,5715.8,3.638644918
E01008745,20.45288532,7.01863354,4808.2,5.84725537
E01008746,24.82972136,8.196721311,4598.5,7.216494845
E01008747,17.86703601,6.884480747,6013.9,3.745928339
E01008748,27.77352716,12.72352132,6738.4,4.229607251
E01008749,20.58047493,6.466876972,4275.2,3.759398496
E01008750,18.75739645,7.684680218,7085.4,4.08719346
E01008751,23.71850565,7.571623465,3751.9,5.208333333
E01008752,21.80500659,7.730673317,3496.6,5.293005671
E01008753,29.1943128,8.164852255,4159.5,4.677419355
E01008754,30.18534863,10.94674556,5588.6,4.53125
E01008755,29.59472196,8.747044917,5214.1,5.446623094
E01008756,30.57166529,10.18641811,7479.3,4.592901879
E01008757,26.97426797,8.841463415,6248.6,5.030487805
E01008758,18.07958478,5.100574713,3292.2,4.80349345
E01008759,22.24025974,7.446068198,6086.3,4.142011834
E01008760,14.3812709,4.608938547,8455.9,4.713114754
E01008761,19.58506224,5.649303008,1884.5,3.115264798
E01008762,36.89759036,13.2610006,2134.1,3.538461538
E01008763,24.84635645,7.87456446,6424.5,4.231974922
E01008764,26.35408246,8.213552361,3188.8,3.137254902
E01008765,16.69242658,5.421293272,3561.2,7.236842105
E01008766,18.19377466,6.302948153,12182.9,5.508474576
E01008767,20.5017301,9.52732644,208.6,3.21888412
E01008768,19.84924623,7.103274559,1275.5,3.201024328
E01008769,25.55555556,8.112980769,310.1,3.385049365
E01008770,17.68007484,7.371794872,438.9,2.931937173
E01008771,20.35830619,6.93877551,7440.1,2.860858257
E01008772,13.69399831,5.143277002,6751.5,2.982731554
E01008773,25.19455253,9.77326036,4384.6,4.712041885
E01008774,17.41112124,5.679201842,7761.7,2.508960573
E01008775,13.92405063,4.01459854,11517.6,7.1278826
E01008776,27.45302714,7.368421053,4751.6,2.610441767
E01008777,41.81398924,19.35714286,8230.7,3.720930233
E01008778,23.09833024,7.56429652,16714.4,7.971014493
E01008779,23.69584439,9.880239521,17711.9,9.795918367
E01008780,26.25237793,11.50670795,16005.3,4.787234043
E01008781,14.04628891,4.845505618,4845.6,4.091653028
E01008782,13.64785173,4.84804631,2270.1,3.08310992
E01008783,11.67945439,4.657933042,10567.1,4.621072089
E01008784,11.5755627,4.141616566,13125.9,4.098360656
E01008785,17.60268231,6.495468278,5932,3.566529492
E01008786,16.76495366,6.07966457,3771.1,4.47761194
E01008787,18.48605578,6.694855532,4170,4.557291667
E01008788,21.09120521,8.912280702,7930.7,5.379746835
E01008789,14.08573928,5.299539171,6077.1,2.941176471
E01008790,15.94684385,6.276747504,1216.8,2.522522523
E01008791,31.49055283,13.61058601,6051.2,3.776978417
E01008792,19.44937833,6.195393169,2880.8,3.474320242
E01008793,26.89873418,12.14549938,5590.1,5.263157895
E01008795,19.21733054,6.354708261,4892.4,3.715170279
E01008796,17.75641026,6.167633105,3536.8,4.603580563
E01008799,12.75811209,3.505535055,15027.5,5.052264808
E01008800,27.42906277,9.3832021,5846.7,2.867383513
E01008801,14.14448669,3.8637852,19321.3,3.418803419
E01008802,23.42192691,7.073715562,12026.5,4.364326376
E01008803,28.27004219,9.315068493,9841.9,7.32177264
E01008804,30.83149375,9.609423435,11035.9,5.534351145
E01008805,25.2116651,8.195488722,3904,7.976653696
E01008808,12.94573643,3.976143141,11878.1,7.238095238
E01008809,25.43135784,9.916826615,5468.9,8.801498127
E01008810,28.83986928,8.810572687,3396.7,6.389301634
E01008811,23.0945122,7.304460246,4423.4,4.0625
E01008812,25.95712098,9.218203034,5608.2,3.863298663
E01008813,28.97684839,12.07004378,8948.3,7.608695652
E01008814,22.25832656,8.248816768,8275.9,8.035714286
E01008817,38.41931943,12.5203252,3290.8,4.87804878
E01008819,30.9204647,10.43916487,8549.1,4.234527687
E01008821,33.48017621,10.57501652,1665.4,4.201680672
E01008822,28.75605816,9.479921001,11987.1,5.764966741
E01008823,30.15440509,8.61948143,9995,4.308797127
E01008824,27.81885397,8.345221113,27514.7,5.586592179
E01008825,28.38605028,10.65246338,6636.3,5.438066465
E01008826,25.35842294,8.055152395,7279.3,6.205673759
E01008827,29.5010846,10.19708655,17816.1,6.174957118
E01008828,27.3458445,8.752449379,1764.5,3.254067584
E01008829,32.39299611,14.20765027,523.2,3.325415677
E01008830,16.80830973,4.6989721,845,3.491620112
E01008831,20.30360531,6.465517241,287.3,3.270223752
E01008832,20,5.119453925,4759.3,4.596100279
E01008833,19.41228851,6.015037594,4191.8,1.935483871
E01008834,13.66459627,6.734693878,7621.7,3.467153285
E01008835,17.1630094,3.677419355,12290.2,6.126482213
E01008836,36.26473255,12.44274809,9793.7,3.490401396
E01008837,28.25651303,10.94003241,5029.9,3.766478343
E01008838,26.15518745,10.26512576,22216,3.91198044
E01008839,32.16266174,11.25,23564.4,6.218905473
E01008840,27.42537313,9.018181818,5053.8,11.04166667
E01008841,29.70671712,10.10676157,1857.3,3.008595989
E01008842,25.58340536,8.900144718,1968.6,4.078549849
E01008843,15.9047619,4.635761589,5441.8,4.489795918
E01008844,23.31691297,7.830907831,1499.1,4.74137931
E01008845,18.0341186,8.333333333,5909.2,5.197740113
E01008846,31.30630631,8.670988655,4750.3,6.124721604
E01008847,27.64067127,9.24556213,2754.4,8.580858086
E01008848,21.40381282,7.148347425,1507,3.545051699
E01008849,24.12109375,7.178393746,900.9,3.658536585
E01008851,26.20528771,9.832904884,5576.8,6.686930091
E01008852,16.61506708,4.854368932,3430.8,2.97699594
E01008853,31.58371041,11.53295129,4923.2,5.226480836
E01008854,27.16873213,13.31142153,5496.9,1.737756714
E01008855,16.71018277,4.160688666,5465.9,5.298013245
E01008856,21.30857648,8.326724822,5771.6,5.526770294
E01008857,26.44320298,9.796533534,5285.2,2.568218299
E01008858,29.57600827,9.342834521,11030.9,3.667953668
E01008859,26.2295082,7.44452398,4542.5,5.815831987
E01008860,31.92307692,9.976617303,4487.1,4.426559356
E01008861,19.4490818,6.111111111,6288,4.150943396
E01008862,15.65836299,5.508145849,2718.5,5.882352941
E01008863,12.24334601,4.046997389,4983.9,4.742547425
E01008864,13.27683616,4.710743802,4207.2,3.16091954
E01008865,25.31194296,10.55011304,9495.6,6.700379267
E01008866,20.01853568,8.69247626,6299.9,5.200594354
E01008867,23.90572391,8.150064683,6719.7,5.396825397
E01008868,16.12903226,5.930656934,6343.3,4.069767442
E01008869,22.74052478,6.229508197,8705,5.714285714
E01008870,13.5371179,4.973624717,7053.1,6.352087114
E01008871,23.29749104,8.985507246,15277.6,4.013961606
E01008872,17.17877095,5.92503023,10984.6,5.863708399
E01008873,17.83625731,6.124161074,13087.9,5.400372439
E01008874,24.11186697,7.944732297,14500.4,6.008583691
E01008875,18.47826087,7.526132404,3470.8,6.722689076
E01008876,14.77190442,4.79368932,5290.6,3.799392097
E01008877,15.70996979,6.162642948,5693,5.844155844
E01008878,21.84385382,7.186440678,5844.4,5.470737913
E01008879,24.37442076,7.80876494,3637.1,5.330882353
E01008880,25.79234973,8.271375465,2106.1,4.081632653
E01008881,27.95454545,6.59025788,3398.3,6.435643564
E01008882,32.73231623,6.909975669,10407.6,3.645833333
E01008883,28.3933518,6.162324649,7405,3.189792663
E01008884,32.53493014,5.879692447,5706.7,4.761904762
E01008885,22.10724365,3.99408284,4629.1,4.954954955
E01008886,25.36945813,6.011271133,6549.5,4.674220963
E01008887,24.26948052,6.083429896,5932.8,2.631578947
E01008888,19.26040062,4.316109422,7374.5,3.614457831
E01008889,28.07505212,5.415968733,7551.7,5.722070845
E01008890,23.83922384,7.138994051,7213.6,3.776683087
E01008891,22.0325834,6.90747782,5517.6,5.409582689
E01008892,30.28419183,7.210242588,4778.9,5.471478463
E01008893,20.38904899,5.334114889,6884.3,6.03588907
E01008894,25.66765579,7.388854101,4398.8,5.7187017
E01008895,20,4.643799472,6505.2,5.991440799
E01008896,31.02104443,5.904059041,6434.1,5.965463108
E01008897,26.94736842,6.868686869,3660.7,3.396226415
E01008898,36.05769231,6.484069312,2291.7,4.830421377
E01008899,35.23316062,6.191950464,235.6,2.648171501
E01008901,36.6885485,8.623548922,7434.3,4.272634791
E01008905,40.11544012,7.289527721,936.8,3.530895334
E01008906,36.5907421,6.945143432,1396.1,3.582718651
E01008907,29.01554404,8.416389812,4683.3,4.08496732
E01008909,30.86592179,4.143126177,1020.4,2.639296188
E01008910,32.61217949,5.245153934,2000.9,3.994673768
E01008911,32.62469338,4.580545548,3046.7,1.98019802
E01008913,32.2160149,6.784922395,1140,4.092769441
E01008915,31.28205128,3.81807973,1559.5,3.773584906
E01008916,39.31837074,7.411630559,2329.6,4.134762634
E01008917,20.45231072,4.570970329,5263.7,4.230317274
E01008918,27.83346184,7.08976558,5950.7,3.618421053
E01008919,24.4771495,6.097560976,5045.3,6.163021869
E01008920,22.39776952,6.016755522,5519.4,5.928237129
E01008921,22.84003422,7.745504841,5816.9,4.230769231
E01008923,29.50963222,9.564643799,3303.2,4.160688666
E01008924,24.53290008,6.036217304,5838.5,2.800658979
E01008925,20.97415507,5.272108844,1869.3,3.931203931
E01008927,30.20937188,8.972392638,3548.2,4.379562044
E01008928,29.72085386,8.946700508,5652,5.154639175
E01008929,28.3557047,8.521303258,1417.3,4.814305365
E01008930,17.89617486,5.104645227,1415.1,3.571428571
E01008931,27.42230347,9.053213545,813.8,8.764367816
E01008932,25.08012821,7.204968944,4396.7,6.572164948
E01008933,21.18506494,4.503392967,930.1,2.96735905
E01008934,16.94214876,4.460719041,2721.4,4.60199005
E01008935,28.93129771,8.243929983,2635.7,4.275862069
E01008936,23.89791183,7.099514563,4029.5,5.128205128
E01008937,27.74957699,7.730673317,130.6,2.467343977
E01008938,25.69502949,5.499704317,128.7,2.687569989
E01008939,28.49503438,6.422569028,253.1,2.395209581
E01008940,29.89864865,11.05590062,1401.1,4.111245466
E01008941,24.20168067,7.851758794,1207.8,2.553763441
E01008942,26.32006499,6.013639182,2034.2,2.431610942
E01008943,28.55895197,7.412491421,7724,4.698795181
E01008944,20.21036814,6.995412844,2285.4,3.110419907
E01008945,23.98030942,6.067291782,6550.2,4.060913706
E01008946,27.02265372,9.844559585,15752,5.103668262
E01008947,20.44817927,4.988994864,9817,6.535947712
E01008948,21.66947723,4.864489229,6755.6,3.267973856
E01008949,16.59919028,3.445378151,2731.4,3.319057816
E01008950,22.70491803,9.31372549,7202.3,7.301587302
E01008951,13.84479718,4.829545455,4296.9,1.328273245
E01008952,13.78857518,5.033936652,4885.6,1.587301587
E01008953,18.71961102,5.142857143,243.9,4.200542005
E01008954,19.67769296,5.524475524,5336.6,5.043227666
E01008955,13.52899069,5.200239091,6062.7,4.409171076
E01008956,17.37967914,5.088339223,945.7,4.821150855
E01008957,15.77708006,5.798004988,2763.2,4.486251809
E01008958,23.57594937,9.413281754,3478.8,5.137614679
E01008959,19.62421712,5.314846909,379.3,5.059021922
E01008960,9.968602826,3.305249514,2170.5,7.511737089
E01008961,17.18241042,5.460992908,2257,3.317535545
E01008962,20.51792829,8.217869087,1929.1,3.649635036
E01008963,21.40381282,5.775688381,667.2,2.459016393
E01008964,24.87223169,6.694271912,2081.7,3.264094955
E01008965,15.45687447,3.701165182,624.5,2.402745995
E01008966,25.33936652,8.194842407,1505.9,3.66568915
E01008967,16.58914729,4.219143577,273.4,3.672316384
E01008968,13.38418863,3.32594235,580.5,2.384737679
E01008969,18.93095768,5.518896221,69,2.015503876
E01008970,18.30238727,6.447187929,23.1,3.156384505
E01008971,18.22064057,5.699481865,4304.4,2.692778458
E01008972,27.40286299,9.081196581,2628,2.544529262
E01008973,18.75808538,5.876235049,2308.3,6.026058632
E01008974,14.31767338,4.321428571,2522.8,3.601108033
E01008975,19.83739837,4.72972973,4021.4,6.839186691
E01008976,26.40874685,7.862248213,4678.9,4.829210836
E01008977,21.43439283,6.546854942,5711.9,4.700162075
E01008978,38.27281649,11.45092461,6478.1,5.835962145
E01008979,28.94295302,9.36116382,3270.5,3.609022556
E01008980,32.21422862,8.172796264,7984.8,6.101694915
E01008981,11.63346614,4.82398957,3214.8,4.397705545
E01008982,10.56547619,3.100775194,374.7,3.099885189
E01008984,24.94744219,9.91202346,78,3.571428571
E01008986,14.03508772,6.056701031,2506.3,4.203821656
E01008987,19.18976546,7.201001879,110.9,2.92942743
E01008988,14.46104589,3.851709196,1606.4,3.79403794
E01008989,15.54677207,5.965741288,406.1,4.162219851
E01008990,7.258064516,1.785714286,2222.7,4.247572816
E01008991,13.62339515,3.02869288,4221.7,5.008944544
E01008992,5.329780147,2.075919336,1770.8,1.688781665
E01008994,10.9710897,5.22341095,4755.4,1.270417423
E01008995,23.19868996,5.68135035,818.3,3.155603917
E01008996,30.23255814,8.404255319,1842.4,5.388272583
E01008997,12.99435028,3.641092328,816.8,1.412872841
E01008998,32.7247191,7.676240209,3921.7,3.84
E01008999,25.30120482,8.495909377,6327.4,3.995680346
E01009000,27.57697456,9.666283084,4480.9,3.753351206
E01009001,22.3476298,7.087552114,3555.3,5.446927374
E01009002,25.61863173,7.313505607,7842.1,3.064516129
E01009003,29.95391705,5.779036827,3000.4,3.174603175
E01009005,22.55474453,7.696693273,1333.4,2.356902357
E01009006,17.40139211,5.526992288,589.9,4.081632653
E01009007,21.79144385,5.384615385,1814.7,3.426395939
E01009008,21.03960396,5.762473647,3491.4,5.240174672
E01009009,19.65601966,5.241935484,6868.1,4.26716141
E01009011,27.10084034,8.400460299,8245,3.680981595
E01009012,18.90343699,5.992010652,6346.4,4.024144869
E01009013,25.68047337,6.987115956,5589.8,3.827751196
E01009014,25.24271845,4.247990815,2672,2.955665025
E01009015,27.2851296,7.571660357,2881.5,2.853437095
E01009016,33.83121733,9.624697337,96.4,4.049844237
E01009017,26.53817643,5.780989439,1512.3,3.727506427
